symbol,name,priceBookValueRatio,priceToBookRatio,priceToSalesRatio,priceEarningsRatio,receivablesTurnover,priceToFreeCashFlowsRatio,priceToOperatingCashFlowsRatio,enterpriseValueMultiple,niperEBT,ebtperEBIT,ebitperRevenue,grossProfitMargin,pretaxProfitMargin,netProfitMargin,effectiveTaxRate,returnOnAssets,returnOnEquity,returnOnCapitalEmployed,nIperEBT,eBTperEBIT,eBITperRevenue,receivablesTurnover,payablesTurnover,inventoryTurnover,fixedAssetTurnover,assetTurnover,currentRatio,quickRatio,cashRatio,daysOfSalesOutstanding,daysOfInventoryOutstanding,operatingCycle,daysOfPayablesOutstanding,cashConversionCycle,debtRatio,debtEquityRatio,longtermDebtToCapitalization,totalDebtToCapitalization,interestCoverage,cashFlowToDebtRatio,companyEquityMultiplier,operatingCashFlowPerShare,freeCashFlowPerShare,cashPerShare,payoutRatio,receivablesTurnover,operatingCashFlowSalesRatio,freeCashFlowOperatingCashFlowRatio,cashFlowCoverageRatios,shortTermCoverageRatios,capitalExpenditureCoverageRatios,dividendpaidAndCapexCoverageRatios,dividendPayoutRatio,Gross Profit Growth,EBIT Growth,Operating Income Growth,Net Income Growth,EPS Growth,EPS Diluted Growth,Weighted Average Shares Growth,Weighted Average Shares Diluted Growth,Dividends per Share Growth,Operating Cash Flow growth,Free Cash Flow growth,10Y Revenue Growth (per Share),5Y Revenue Growth (per Share),3Y Revenue Growth (per Share),10Y Operating CF Growth (per Share),5Y Operating CF Growth (per Share),3Y Operating CF Growth (per Share),10Y Net Income Growth (per Share),5Y Net Income Growth (per Share),3Y Net Income Growth (per Share),10Y Shareholders Equity Growth (per Share),5Y Shareholders Equity Growth (per Share),3Y Shareholders Equity Growth (per Share),10Y Dividend per Share Growth (per Share),5Y Dividend per Share Growth (per Share),3Y Dividend per Share Growth (per Share),Receivables growth,Inventory Growth,Asset Growth,Book Value per Share Growth,Debt Growth,R&D Expense Growth,SG&A Expenses Growth,% return on investment
ABC,AmerisourceBergen Corp.,2.65245,39.54195,0.1013,13.483799999999999,19.74495,9.91215,8.09975,2.4398433651964497,0.61978131131356,0.933599721238465,0.013131854581491,0.0295796348827095,0.013177321909982,0.007600954024112349,0.38021868868644004,0.4351,0.2004,0.2084,0.61978131131356,0.933599721238465,0.013131854581491,19.74495,2.30735,15.45105,112.582574774055,5.3375865117349,1.0675,0.536690741545155,0.136931833616435,-25.630200000000002,18.941499999999998,0.0,42.38785,0.0,0.08995,0.44425,0.30741820672019005,0.307547624902405,15.06055,0.7452299756375951,4.9412571041812,3.26765,2.7132,4.6164,0.134,19.74495,0.012587992034947499,0.8275605430433,0.7452299756375951,1680.465788469395,5.8348757003934,3.95759371881,0.133432937144805,0.0665,0.34625,0.15284999999999999,0.637,0.74715,0.7465499999999999,-0.03045,-0.0256,0.46190000000000003,0.23895,0.25995,0.17245,0.15660000000000002,0.16515,0.40915,0.0441,0.08105,0.17135,0.19515000000000002,0.17435,0.2484,-0.0039,0.020499999999999997,0.0,0.59785,0.17524999999999996,0.0513,0.1142,0.0872,0.1149,0.0656,0.0,0.01405,144.88711451740195
ABCB,Ameris Bancorp,0.70355,0.71705,2.2182,0.0,2.30185,5.57455,4.78655,0.0,0.0,0.0,-0.23950660181421352,1.0,-0.23950660181421352,-0.258320559782131,0.0,0.0,-0.11445,0.0,0.0,0.0,-0.23950660181421352,2.30185,0.0,0.0,1.2232705453761499,0.0310776164789135,0.0,0.0,0.0,0.0,529.59415,0.0,0.0,0.0,0.04645,0.5367999999999999,0.0,0.0,0.0,0.0,11.65188311446,1.82765,1.565,18.116,-0.1965,2.30185,0.436695873143495,0.85341082454182,0.0,0.0,8.78486703587085,8.2576515407909,0.0,0.20495000000000002,-1.9934,-1.9934,-4.3758,-4.3277,-4.3277,0.36760000000000004,0.0,-0.44989999999999997,0.40745,0.6987,0.0092,-0.0191,-0.09830000000000001,0.02895,0.0023500000000000005,-0.045950000000000005,0.0,0.0,0.0,0.0533,0.02555,-0.02575,-0.1632,-0.20994999999999997,-0.345,1.43265,0.0,0.11660000000000001,-0.1901,0.12465000000000004,0.0,0.1412,857.8172741346375
ABG,"Asbury Automotive Group, Inc.",1.8007,1.87375,0.1356,21.5567,41.629400000000004,1.779,32.2309,5.05547527752395,0.5498946600761649,0.445045543152355,0.0269858941548775,0.170021399374395,0.030357968611532497,0.007051672826228,0.45010533992383495,0.03725,0.09385,0.05585,0.5498946600761649,0.445045543152355,0.0269858941548775,41.629400000000004,4.7834,6.47495,7.824024348399799,2.4687975718957,1.3675000000000002,0.234126347483685,0.0874753333867045,-64.6821,9.25395,0.0,16.2745,0.0,0.6734,3.6854500000000003,0.66767464760515,0.78562201467547,1.8579,0.062047554556834,5.463881425088299,1.88655,1.4215,1.6542,0.0,41.629400000000004,0.0177612214984842,-0.17892632365130495,0.062047554556834,0.1359974314702425,7.9194505628978105,7.9194505628978105,0.0,-0.032150000000000005,0.7666,0.7572,1.44115,1.4241000000000001,1.40915,0.0079,0.0235,-0.5,-0.8505499999999999,-0.94895,0.0,-0.06605,-0.11665,0.0,0.0,-0.256,0.0,-0.1583,-0.2344,0.0,-0.12165,-0.2318,0.0,0.0,-1.0,0.12990000000000002,-0.07794999999999999,-0.045200000000000004,0.11810000000000001,-0.1012,0.0,-0.05555,168.48229066919444
ABM,"ABM Industries, Inc.",1.49475,13.45235,0.30525,17.88545,6.6263000000000005,8.54645,7.3109,1.46163564532265,0.63256853699472,0.9458008426381199,0.0284151415315355,0.10445852472890499,0.028794180602102502,0.016967921400914,0.36743146300527996,0.1773,0.0829,0.055099999999999996,0.63256853699472,0.9458008426381199,0.0284151415315355,6.6263000000000005,10.086,0.0,60.6903825689175,2.2730971325317997,1.8175,1.71417948145705,0.108907422214889,0.0,54.60975,0.0,8.56015,0.0,0.10205,0.2206,0.180215861375975,0.180215861375975,19.340249999999997,0.941645582546785,2.1547968528015,2.8088,2.39805,0.71085,0.46499999999999997,6.6263000000000005,0.041664678652237,0.85416695174837,0.941645582546785,0.0,6.92025326812965,2.9929585126653997,0.46565916804466,-0.047150000000000004,0.09425,0.05365,0.188,0.1691,0.1728,0.0157,0.014700000000000001,0.03925,0.56305,1.3004,0.0526,0.0591,0.07485,0.17165,0.31100000000000005,0.19465000000000002,0.0195,0.059750000000000004,-0.06325,0.07575000000000001,0.0802,0.058249999999999996,0.0605,0.0527,0.04865,-0.016300000000000002,0.0,-0.008349999999999998,0.0563,-0.21775,0.0,-0.0837,123.39885679026885
ABMD,"ABIOMED, Inc.",3.5382,5.6333,4.5139,0.0,5.8627,0.0,-52.5539,0.0,0.0,0.0,-0.21412154515651,0.73715772403253,-0.29255772169916,-0.22194999591661,0.0,-0.2666,-0.1762,-0.2944,0.0,0.0,-0.21412154515651,5.8627,4.9343,7.1463,12.692581075078,0.66151887010882,4.576,3.9737046058459,0.26505757307352,-149.2305,57.5565,0.0,16.0286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2002111971544,-0.1996,-0.2485,0.1298,0.0,5.8627,-0.085891288369326,0.0,0.0,0.0,-4.09,-4.09,0.0,0.1973,0.405,0.1505,0.3979,0.4286,0.4286,0.0571,0.0571,0.0,0.5978,0.5846,0.0587,0.0585,0.0757,0.0,0.0,0.0,0.0,0.0,0.0,-0.0756,0.0263,-0.1336,0.0,0.0,0.0,-0.1404,-0.3767,-0.047,-0.1194,0.0,0.0247,0.099,2555.692219910646
ABT,Abbott Laboratories,1.6461000000000001,5.4275,1.1564,7.348050000000001,5.12415,5.541,4.78745,2.0921580590188498,0.8042547779015901,0.922176830457685,0.214451137475635,0.5768073237847651,0.187898841980425,0.15915845271215,0.19574522209841,0.3382,0.22549999999999998,0.1009,0.8042547779015901,0.922176830457685,0.214451137475635,5.12415,6.8791,10.54205,4.2247456308826,0.58282210199193,1.54,1.051430121870625,0.5384523667847749,-84.7895,76.08959999999999,0.0,15.56625,0.0,0.31265,0.77035,0.340943081018735,0.43447788293326495,13.0857,0.451937271417185,2.4642492191154,5.176,4.496,4.9728,0.49849999999999994,5.12415,0.242446802513335,0.8670556186692551,0.451937271417185,1.38399091534225,7.6432675751268,2.2231129751395002,0.498840064160625,0.1028,-0.0033500000000000058,0.0357,-0.008799999999999988,-0.011349999999999999,-0.007550000000000001,0.00035000000000000005,-0.0015,0.10644999999999999,0.12045,0.16605,0.0932,0.09565,0.10625000000000001,0.09995,0.096,0.14955000000000002,0.07025,0.09490000000000001,0.28805000000000003,0.11125,0.0998,0.13075,0.0889,-0.0363,0.1051,0.14755,0.07644999999999999,0.1958,0.15215,0.2937,0.1889,0.11545,203.38823181580952
ACAD,"ACADIA Pharmaceuticals, Inc.",2.87115,2.87115,4.5065,1.53845,0.0,0.0,-4.043,0.2174838054109,0.5,0.5,-3.3478555494748248,1.0,-3.373627865826085,-3.3478555494748248,0.0,-0.41385,-1.6084,0.0,0.5,0.5,-3.3478555494748248,0.0,7.53565,0.0,52.4669372165193,0.613120723686445,4.824,4.71176603164165,1.19077813553195,0.0,0.0,0.0,92.59004999999999,0.0,0.00565,0.020399999999999998,0.00401244677366525,0.0197168349638269,0.0,-83.43294844104851,2.6971449583844,-0.3218,-0.3205,0.33055,0.0,0.0,-1.19959789240388,0.0,-83.43294844104851,-87.41308394801601,-167.40243902439,-167.40243902439,0.0,4.30455,0.8163,0.8266,0.8163,0.8157,0.8157,0.019799999999999998,0.0215,0.0,0.50435,0.5102,0.0,-0.0021000000000000046,0.27835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25665,-0.43415000000000004,0.0,0.0,0.0,0.0,0.0,-0.22955,0.3035,-0.72675,-0.38615,-0.25075000000000003,5840.360646118982
ACCO,ACCO Brands Corp.,0.0,0.0,0.34309999999999996,18.52175,4.709,8.760349999999999,7.03815,6.18592931710815,0.14385150812065,0.1767649716929791,0.074374417557191,0.296732756918745,0.073266509885475,-0.046296598217767,0.35614849187935,-0.13675,0.46025000000000005,0.07719999999999999,0.14385150812065,0.1767649716929791,0.074374417557191,4.709,2.9824,5.7764,7.3406866128561,1.1158628044663002,1.845,1.05359302090795,0.19980203921444,-84.18035,77.49934999999999,0.0,30.6157,0.0,0.64435,-7.6553,1.15800954002685,1.1578796436017,1.27445,0.0869827663387795,0.0,1.15685,0.9475,1.1591,0.0,4.709,0.0503557893096795,0.8132179296113751,0.0869827663387795,188.32142857143,5.649445214979201,5.649445214979201,0.0,-0.0985,1.0366499999999998,0.91035,0.8632500000000001,0.86425,0.8621,0.0055,0.0275,0.0,0.34490000000000004,5.20275,0.0,-0.07869999999999999,-0.12415,0.0,-0.0766,-0.14645,0.0,-0.15435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015499999999999993,-0.11159999999999999,-0.04905,-16.4021,0.0133,0.0,-0.146,134.49807361985089
ACER,"Acer Therapeutics, Inc.",5.17915,5.17915,0.0,0.0,0.0,0.0,-1466.63015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7735,-0.7861999999999999,-11.76275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6325,7.46287930864935,7.46287930864935,0.0,0.0,0.0,0.0,0.0,0.0623,0.0784,0.060899802143935,0.06883711713510986,-7.0398,-61.45264181672618,1.2256678053225,-42.55885,-42.926,144.88695,0.0,0.0,0.0,0.0,-61.45264181672618,-61.51141990466381,-61.89551626591,-61.89551626591,0.0,0.0,-1.1982000000000002,0.2465,-0.9675499999999999,-0.5036499999999999,-0.5036499999999999,0.27485000000000004,0.27485000000000004,0.0,-258.45805,-260.55400000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27685,-0.17345,0.0,0.0,0.0,0.0,0.0,1.1194,1.28125,2.3159,-0.2612,-0.1493,472.6361537782112
ACHN,"Achillion Pharmaceuticals, Inc.",42.4328,42.4328,49.7026,0.0,3.3096999999999994,0.0,-6.84075,0.0,0.0,0.0,-5.1717980295565,0.5,-5.192528735632,-5.230090311987,0.0,-3.7658,-12.93895,0.0,0.0,0.0,-5.1717980295565,3.3096999999999994,0.4178,0.0,2.43475588338602,0.008318856119485999,6.2075000000000005,5.9817904575581,3.08706970005675,0.0,-21.91885,0.0,-1213.2633,0.0,0.14475,1.6113,0.144892286309935,0.38592524647119597,-66.85025,-29.30036631701435,6.2854755717673,-0.6899500000000001,-0.6925,0.46795,0.0,3.3096999999999994,-4.98706896551725,0.0,-29.30036631701435,-29.7945093159943,-337.52747252747,-337.52747252747,0.0,4.5146500000000005,0.03515,0.045349999999999994,0.0481,0.36415,0.36415,0.51905,0.51905,0.0,0.007649999999999997,0.0054500000000000035,0.0,-0.3418,-0.20355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.46625,0.0,0.0,0.0,1.3923,0.0,1.64635,13.38725,-0.66575,-0.004550000000000005,0.050300000000000004,97.90332061244102
ACIW,"ACI Worldwide, Inc.",2.9814,76.00385,1.7849,31.630450000000003,4.13125,13.04545,12.08225,2.79472852967025,0.5755916004262249,0.94060843227806,0.1048994726243485,0.6876905275505201,0.115332714599445,0.056681485762866496,0.42440839957377496,0.42124999999999996,0.09475,0.11984999999999998,0.5755916004262249,0.94060843227806,0.1048994726243485,4.13125,8.04215,0.0,22.8317795756935,0.691635465750055,1.246,1.07718968481724,0.638548772836685,0.0,86.84745,0.0,14.56915,0.0,0.1259,0.30555,0.120554357155945,0.23397659335851,18.9961,0.83683333333335,2.42635152669635,0.61825,0.579,1.4614,0.0,4.13125,0.151647132521535,0.9362493969855601,0.83683333333335,0.54205333333335,15.716117310432999,15.716117310432999,0.0,0.0023500000000000014,0.25695,0.6025,0.6202,0.6329,0.65265,-0.01365,-0.01335,0.0,0.2035,0.21635,0.0252,0.0839,0.08085,0.0006,0.03765,0.22895,-0.04325,-0.1059,-0.1361,0.00525,0.0602,0.032,0.0,0.0,0.0,-0.027499999999999997,0.0,0.0434,0.10855000000000001,0.0,-0.01125,-0.09494999999999999,299.8542021163241
